feature_name,importance
RF_Abnormal_Probability_t19,0.0
Timestamp_Month_t19,0.0
Operating_Terrain_Arctic_t20,0.0
RF_Abnormal_Prediction_t20,0.0
RF_Abnormal_Probability_t20,0.0
Timestamp_Month_t20,0.0
Timestamp_DayOfWeek_t20,0.0
Timestamp_Hour_t20,0.0
Transmission_Oil_Temp_C_t20,0.0
Tire_Pressure_psi_t20,0.0
Engine_Vibration_mm_s_t20,0.0
Exhaust_Gas_Temp_C_t20,0.0
Turbo_Boost_kPa_t20,0.0
Intake_Air_Temp_C_t20,0.0
Throttle_Position_pct_t20,0.0
Engine_Load_pct_t20,0.0
Intake_Air_Temp_C_t21,0.0
Throttle_Position_pct_t21,0.0
Engine_Load_pct_t21,0.0
Fuel_Level_pct_t21,0.0
Oil_Pressure_bar_t21,0.0
Oil_Temp_C_t21,0.0
Coolant_Temp_C_t21,0.0
Speed_kmph_t21,0.0
Engine_RPM_t21,0.0
Odometer_km_t21,0.0
Operating_Terrain_Urban_t20,0.0
Operating_Terrain_Mountain_t20,0.0
Operating_Terrain_Jungle_t20,0.0
Operating_Terrain_Desert_t20,0.0
Operating_Terrain_Urban_t21,0.0
Operating_Terrain_Mountain_t21,0.0
Operating_Terrain_Jungle_t21,0.0
Operating_Terrain_Desert_t21,0.0
Operating_Terrain_Arctic_t21,0.0
RF_Abnormal_Prediction_t21,0.0
RF_Abnormal_Probability_t21,0.0
Timestamp_Month_t21,0.0
Throttle_Position_pct_t29,0.0
Timestamp_Hour_t21,0.0
Transmission_Oil_Temp_C_t21,0.0
Engine_Load_pct_t29,0.0
Engine_Vibration_mm_s_t21,0.0
Exhaust_Gas_Temp_C_t21,0.0
Turbo_Boost_kPa_t21,0.0
Engine_Vibration_mm_s_t22,0.0
Exhaust_Gas_Temp_C_t22,0.0
Turbo_Boost_kPa_t22,0.0
Fuel_Level_pct_t29,0.0
Intake_Air_Temp_C_t22,0.0
Throttle_Position_pct_t22,0.0
Engine_Load_pct_t22,0.0
Fuel_Level_pct_t22,0.0
Oil_Pressure_bar_t22,0.0
Oil_Temp_C_t22,0.0
Coolant_Temp_C_t22,0.0
Oil_Pressure_bar_t29,0.0
Engine_RPM_t22,0.0
Odometer_km_t22,0.0
Coolant_Temp_C_t23,0.0
Speed_kmph_t23,0.0
Engine_RPM_t23,0.0
Odometer_km_t23,0.0
Operating_Terrain_Urban_t22,0.0
Operating_Terrain_Mountain_t22,0.0
Operating_Terrain_Jungle_t22,0.0
Operating_Terrain_Desert_t22,0.0
Operating_Terrain_Arctic_t22,0.0
RF_Abnormal_Prediction_t22,0.0
Timestamp_Month_t22,0.0
Timestamp_DayOfWeek_t22,0.0
Timestamp_Hour_t22,0.0
Transmission_Oil_Temp_C_t22,0.0
Tire_Pressure_psi_t22,0.0
Timestamp_DayOfWeek_t23,0.0
Timestamp_Hour_t23,0.0
Oil_Temp_C_t29,0.0
Tire_Pressure_psi_t23,0.0
Engine_Vibration_mm_s_t23,0.0
Exhaust_Gas_Temp_C_t23,0.0
Turbo_Boost_kPa_t23,0.0
Ambient_Temp_C_t23,0.0
Intake_Air_Temp_C_t23,0.0
Throttle_Position_pct_t23,0.0
Engine_Load_pct_t23,0.0
Fuel_Level_pct_t23,0.0
Oil_Pressure_bar_t23,0.0
Oil_Temp_C_t23,0.0
Fuel_Level_pct_t24,0.0
Oil_Pressure_bar_t24,0.0
Oil_Temp_C_t24,0.0
Coolant_Temp_C_t24,0.0
Coolant_Temp_C_t29,0.0
Engine_RPM_t24,0.0
Odometer_km_t24,0.0
Operating_Terrain_Urban_t23,0.0
Speed_kmph_t1,0.0
Engine_RPM_t1,0.0
Odometer_km_t1,0.0
Timestamp_Hour_t29,0.0
Transmission_Oil_Temp_C_t29,0.0
Operating_Terrain_Urban_t1,0.0
Operating_Terrain_Mountain_t1,0.0
Operating_Terrain_Jungle_t1,0.0
Operating_Terrain_Desert_t1,0.0
Operating_Terrain_Arctic_t1,0.0
RF_Abnormal_Prediction_t1,0.0
RF_Abnormal_Probability_t1,0.0
Timestamp_Month_t1,0.0
Tire_Pressure_psi_t29,0.0
Operating_Terrain_Mountain_t23,0.0
Operating_Terrain_Jungle_t23,0.0
Operating_Terrain_Desert_t23,0.0
Operating_Terrain_Arctic_t23,0.0
RF_Abnormal_Prediction_t23,0.0
Timestamp_Month_t23,0.0
Operating_Terrain_Arctic_t24,0.0
RF_Abnormal_Prediction_t24,0.0
Timestamp_Month_t24,0.0
Timestamp_DayOfWeek_t24,0.0
Timestamp_Hour_t24,0.0
Transmission_Oil_Temp_C_t24,0.0
Tire_Pressure_psi_t24,0.0
Engine_Vibration_mm_s_t24,0.0
Exhaust_Gas_Temp_C_t24,0.0
Turbo_Boost_kPa_t24,0.0
Ambient_Temp_C_t24,0.0
